km;largura;altura;patologia;xi;xf;yi;yf
187580-23_NORTE_P1_png.rf.a072c1a64a79fba83dd8a89b871d42ba.jpg;920;640;TLC-FC1;90;171;112;510
187744-8_NORTE_P1_png.rf.4354cfd86074e93d8b3f94aa1d5a2d79.jpg;920;640;J;88;25;371;640
187941-37_NORTE_P1_png.rf.d320c261764680163282ca11cd7c3e13.jpg;920;640;TLC-FC2;765;0;811;227
187941-37_NORTE_P1_png.rf.d320c261764680163282ca11cd7c3e13.jpg;920;640;TLC-FC1;407;142;428;355
187941-37_NORTE_P1_png.rf.d320c261764680163282ca11cd7c3e13.jpg;920;640;R;131;0;223;438
188099-24_NORTE_P1_png.rf.8819fe80f3a202bd745d50372f41b699.jpg;920;640;TLC-FC1;859;445;871;608
188102-85_NORTE_P1_png.rf.ccde28c5d895ca1b868d2d36d5aaabc0.jpg;920;640;TLC-FC1;726;283;736;375
188102-85_NORTE_P1_png.rf.ccde28c5d895ca1b868d2d36d5aaabc0.jpg;920;640;TLC-FC1;733;386;743;451
188178-99_NORTE_P1_png.rf.9a1c161bd5807fad2e891b02058b1ae7.jpg;920;640;TLC-FC1;139;1;161;85
188178-99_NORTE_P1_png.rf.9a1c161bd5807fad2e891b02058b1ae7.jpg;920;640;TLC-FC1;142;149;177;303
188226-79_NORTE_P1_png.rf.abdd4534d73b9ec73e02c4424b819a0e.jpg;920;640;TLC-FC2;226;435;243;543
188226-79_NORTE_P1_png.rf.abdd4534d73b9ec73e02c4424b819a0e.jpg;920;640;TLC-FC2;236;310;246;364
188226-79_NORTE_P1_png.rf.abdd4534d73b9ec73e02c4424b819a0e.jpg;920;640;TLC-FC2;211;558;231;640
188500-18_NORTE_P1_png.rf.d0bf46f7d88dcd6091501585d4c13e14.jpg;920;640;TLC-FC1;139;104;173;208
188538-84_NORTE_P1_png.rf.59b574aed38064f55218081e9aa22e53.jpg;920;640;R;825;2;881;640
188585-73_NORTE_P1_png.rf.a70309fac8a7efb4891ba26b70eff55b.jpg;920;640;TTC-FC2;619;129;830;186
188585-73_NORTE_P1_png.rf.a70309fac8a7efb4891ba26b70eff55b.jpg;920;640;TTC-FC2;235;176;403;220
188585-73_NORTE_P1_png.rf.a70309fac8a7efb4891ba26b70eff55b.jpg;920;640;TTC-FC2;197;64;423;110
188585-73_NORTE_P1_png.rf.a70309fac8a7efb4891ba26b70eff55b.jpg;920;640;TTC-FC2;245;221;395;272
188618-84_NORTE_P1_png.rf.edd29e0772afe13a26c01099783d7527.jpg;920;640;R;145;414;181;640
188625-7_NORTE_P1_png.rf.d5b5f69078885b846ad3c756006a23d7.jpg;920;640;TTC-FC2;201;545;289;588
188625-7_NORTE_P1_png.rf.d5b5f69078885b846ad3c756006a23d7.jpg;920;640;TLC-FC2;242;397;291;537
188625-7_NORTE_P1_png.rf.d5b5f69078885b846ad3c756006a23d7.jpg;920;640;R;97;0;144;200
188625-7_NORTE_P1_png.rf.d5b5f69078885b846ad3c756006a23d7.jpg;920;640;R;116;308;147;428
188740-92_NORTE_P1_png.rf.cd6d3f2e84c2fb178cd49c47a3627def.jpg;920;640;TLC-FC2;109;2;130;165
188740-92_NORTE_P1_png.rf.cd6d3f2e84c2fb178cd49c47a3627def.jpg;920;640;TLC-FC2;123;324;136;420
188744-39_NORTE_P1_png.rf.61a7d883fc1a9586da1d6c0ff2a7c889.jpg;920;640;TLL-FC2;96;428;117;640
188744-39_NORTE_P1_png.rf.61a7d883fc1a9586da1d6c0ff2a7c889.jpg;920;640;TLC-FC3;139;0;150;59
188778-01_NORTE_P1_png.rf.70e2db121f1264541d2716389f127d33.jpg;920;640;TLC-FC2;474;255;495;380
188778-01_NORTE_P1_png.rf.70e2db121f1264541d2716389f127d33.jpg;920;640;TLC-FC2;345;217;363;282
188786-31_NORTE_P1_png.rf.1df8413dffa21ba654b694ca6df18f7f.jpg;920;640;TLC-FC1;97;202;118;307
188820-03_NORTE_P1_png.rf.1a95593000af7076e8d5313c2df046b0.jpg;920;640;TLL-FC2;11;9;63;514
188860-48_NORTE_P1_png.rf.843b2c435b0d0c39223f1a7dbc5e6f35.jpg;920;640;R;89;327;342;350
188860-48_NORTE_P1_png.rf.843b2c435b0d0c39223f1a7dbc5e6f35.jpg;920;640;R;53;455;85;640
188937-98_NORTE_P1_png.rf.4ac772c6b5980fac56dfdbadc17e7003.jpg;920;640;TLC-FC2;156;202;171;345
188937-98_NORTE_P1_png.rf.4ac772c6b5980fac56dfdbadc17e7003.jpg;920;640;TLC-FC2;160;491;169;586
188937-98_NORTE_P1_png.rf.4ac772c6b5980fac56dfdbadc17e7003.jpg;920;640;TLC-FC2;145;356;158;446
189019-53_NORTE_P1_png.rf.df1d1f249827d1e28e8fe021f3bf99a0.jpg;920;640;TLC-FC1;151;0;162;123
189019-53_NORTE_P1_png.rf.df1d1f249827d1e28e8fe021f3bf99a0.jpg;920;640;TLC-FC1;675;335;687;429
189019-53_NORTE_P1_png.rf.df1d1f249827d1e28e8fe021f3bf99a0.jpg;920;640;TLC-FC1;635;211;654;322
189218-39_NORTE_P1_png.rf.a47b3dbc32d745dc8632ddc3bd4316b9.jpg;920;640;TLC-FC1;47;200;81;555
189259-09_NORTE_P1_png.rf.084fb894e932d71b1cbdbc5d830ae4ba.jpg;920;640;TLL-FC2;58;48;71;383
189378-33_NORTE_P1_png.rf.ca42517cc1675cc312ba2e940b5d4b7c.jpg;920;640;J;127;79;325;393
189385-47_NORTE_P1_png.rf.1a2ca0a8ea9e7c8ad015c7c85d0a475c.jpg;920;640;J;131;12;221;357
189460-07_NORTE_P1_png.rf.47096264a8ab64f3c776f3d64b84e98d.jpg;920;640;J;610;0;904;211
189460-07_NORTE_P1_png.rf.47096264a8ab64f3c776f3d64b84e98d.jpg;920;640;J;170;222;362;390
189544-21_NORTE_P1_png.rf.a2a1a330e890cd197fbd36421b3dcf17.jpg;920;640;J;710;9;908;235
189544-21_NORTE_P1_png.rf.a2a1a330e890cd197fbd36421b3dcf17.jpg;920;640;J;804;314;877;640
189621-11_NORTE_P1_png.rf.97e03c5dcf73600288478fa3fd29acf3.jpg;920;640;D;461;57;510;492
189621-11_NORTE_P1_png.rf.97e03c5dcf73600288478fa3fd29acf3.jpg;920;640;J;132;29;296;98
189624-68_NORTE_P1_png.rf.255b19aa22215ceaaa712ffc7a2eec1e.jpg;920;640;TLL-FC2;5;263;26;540
189858-24_NORTE_P1_png.rf.b275edc52a595073d690052f2cec1a71.jpg;920;640;R;560;488;920;523
190020-18_NORTE_P1_png.rf.8a1c3f23f4c687cc24658b0bf6514ad2.jpg;920;640;TLC-FC2;597;574;628;640
190099-84_NORTE_P1_png.rf.40ba5896ae6e68339347ae60648a4ee4.jpg;920;640;J;114;0;366;577
190103-22_NORTE_P1_png.rf.912c6339b97e17e395d8025345d27082.jpg;920;640;FI;619;15;808;271
190103-22_NORTE_P1_png.rf.912c6339b97e17e395d8025345d27082.jpg;920;640;FI;121;0;332;633
190178-59_NORTE_P1_png.rf.5b0af6b19aa6c94bca1fc88d027fa15c.jpg;920;640;D;11;26;79;263
190265-69_NORTE_P1_png.rf.5c1ac9aa15b025d962afd4ec7ce43308.jpg;920;640;TTC-FC2;122;169;226;211
190341-75_NORTE_P1_png.rf.9a1f20df4d6385c0a63b197f6dffc30d.jpg;920;640;FI;73;7;344;640
190344-93_NORTE_P1_png.rf.bab4db6efd5c8af71346b745cdeebcb2.jpg;920;640;J;41;15;316;640
190344-93_NORTE_P1_png.rf.bab4db6efd5c8af71346b745cdeebcb2.jpg;920;640;FI;570;8;815;640
190423-37_NORTE_P1_png.rf.b7b8747a0809dcc735a97b5b9aacdc6d.jpg;920;640;FI;610;302;687;640
190663-44_NORTE_P1_png.rf.827ff8df8704278cf11891457b5c58af.jpg;920;640;R;51;323;896;364
190663-44_NORTE_P1_png.rf.827ff8df8704278cf11891457b5c58af.jpg;920;640;R;666;316;690;638
190663-44_NORTE_P1_png.rf.827ff8df8704278cf11891457b5c58af.jpg;920;640;R;218;424;238;640
190706-35_NORTE_P1_png.rf.421cb9948e6390188358d25f57d6ae6e.jpg;920;640;FI;180;146;360;431
190821-27_NORTE_P1_png.rf.7f3197b1bfe75096d935a012b745e7f0.jpg;920;640;FI;0;154;23;298
190825-26_NORTE_P1_png.rf.5b054a092f57fdb3b857c7799f45c504.jpg;920;640;FI;0;68;26;324
190863-45_NORTE_P1_png.rf.a3814d886b0354ba08ccca60f13badc6.jpg;920;640;TLC-FC1;19;9;46;104
191344-75_NORTE_P1_png.rf.7c07f43a262ec9363c3af8c03811e4d8.jpg;920;640;D;313;224;338;260
192501-63_NORTE_P1_png.rf.1c55ac5273b8340db6245f2ea16b5da5.jpg;920;640;TLC-FC1;15;76;37;629
192626-93_NORTE_P1_png.rf.06dfd0590711fb90612b95c7e1c5fe1a.jpg;920;640;FI;166;551;319;589
192626-93_NORTE_P1_png.rf.06dfd0590711fb90612b95c7e1c5fe1a.jpg;920;640;FI;135;418;310;528
192626-93_NORTE_P1_png.rf.06dfd0590711fb90612b95c7e1c5fe1a.jpg;920;640;FI;188;366;375;414
192626-93_NORTE_P1_png.rf.06dfd0590711fb90612b95c7e1c5fe1a.jpg;920;640;FI;726;250;853;330
192626-93_NORTE_P1_png.rf.06dfd0590711fb90612b95c7e1c5fe1a.jpg;920;640;FI;192;146;296;204
192626-93_NORTE_P1_png.rf.06dfd0590711fb90612b95c7e1c5fe1a.jpg;920;640;FI;166;283;336;349
193105-74_NORTE_P1_png.rf.7cae760e3ace7d3ff570c1d6d47f66e9.jpg;920;640;R;199;385;232;640
193346-33_NORTE_P1_png.rf.ce25c6e2a5432dfb9f515898eb0353fb.jpg;920;640;TLL-FC1;292;66;305;401
193621-7_NORTE_P1_png.rf.9936939b6fec17816172a1652fa9747d.jpg;920;640;TLC-FC2;147;420;165;503
193621-7_NORTE_P1_png.rf.9936939b6fec17816172a1652fa9747d.jpg;920;640;TTC-FC2;53;13;203;47
193621-7_NORTE_P1_png.rf.9936939b6fec17816172a1652fa9747d.jpg;920;640;TTC-FC2;9;427;77;452
193621-7_NORTE_P1_png.rf.9936939b6fec17816172a1652fa9747d.jpg;920;640;TTC-FC2;8;483;95;522
193786-66_NORTE_P1_png.rf.8cfafd2758837a785c8a12b391e1c07e.jpg;920;640;TLC-FC1;13;11;43;116
193983-69_NORTE_P1_png.rf.fde0bebd4146a785628f9276cae40655.jpg;920;640;FI;230;340;259;414
193983-69_NORTE_P1_png.rf.fde0bebd4146a785628f9276cae40655.jpg;920;640;FI;236;422;295;521
194704-24_NORTE_P1_png.rf.ddcfb0a18c136ffb12d09fabea259d83.jpg;920;640;TLC-FC1;61;134;88;305
194704-24_NORTE_P1_png.rf.ddcfb0a18c136ffb12d09fabea259d83.jpg;920;640;TLC-FC1;49;0;71;87
194985-8_NORTE_P1_png.rf.140689ce75440a2ececed6908b171021.jpg;920;640;TLC-FC2;749;450;771;626
195020-53_NORTE_P1_png.rf.5fe8ccacbbf16ff4ede302e67ab01142.jpg;920;640;FI;782;472;804;640
195020-53_NORTE_P1_png.rf.5fe8ccacbbf16ff4ede302e67ab01142.jpg;920;640;FI;582;209;795;342
195020-53_NORTE_P1_png.rf.5fe8ccacbbf16ff4ede302e67ab01142.jpg;920;640;FI;650;373;728;439
195066-05_NORTE_P1_png.rf.f1bfabdadefde5923fba69a93908db70.jpg;920;640;TLC-FC2;34;247;55;379
195066-05_NORTE_P1_png.rf.f1bfabdadefde5923fba69a93908db70.jpg;920;640;TLC-FC2;76;70;100;235
195185-83_NORTE_P1_png.rf.b0d175d62a0ac49002fbf7d2736ddaf4.jpg;920;640;FI;175;492;288;640
195219-72_NORTE_P1_png.rf.246c3894539de8cdf4c710bf7dc2e7b2.jpg;920;640;FI;84;151;195;197
195219-72_NORTE_P1_png.rf.246c3894539de8cdf4c710bf7dc2e7b2.jpg;920;640;FI;96;113;195;144
195303-42_NORTE_P1_png.rf.9e2dfddf3598f860f6acf4962d2b3a30.jpg;920;640;TLC-FC1;142;403;169;640
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;J;8;309;168;636
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TTC-FC2;602;592;701;619
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TTC-FC2;625;469;724;519
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TTC-FC2;604;544;700;575
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TTC-FC2;616;94;690;138
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TTC-FC2;23;150;169;205
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TTC-FC2;25;111;94;141
195499-58_NORTE_P1_png.rf.117fc1213d7c49f0d497127dcde513b0.jpg;920;640;TLC-FC1;11;172;42;340
195623-39_NORTE_P1_png.rf.ce1b60476561e7e0e8ce0da101338e85.jpg;920;640;FI;99;540;123;640
195623-39_NORTE_P1_png.rf.ce1b60476561e7e0e8ce0da101338e85.jpg;920;640;JE;116;391;141;511
195623-39_NORTE_P1_png.rf.ce1b60476561e7e0e8ce0da101338e85.jpg;920;640;TLC-FC1;705;425;733;523
195780-82_NORTE_P1_png.rf.931c65255be0b823140e13e652a6d2b5.jpg;920;640;TLC-FC2;104;370;121;456
195780-82_NORTE_P1_png.rf.931c65255be0b823140e13e652a6d2b5.jpg;920;640;TLC-FC2;170;418;185;528
195780-82_NORTE_P1_png.rf.931c65255be0b823140e13e652a6d2b5.jpg;920;640;TLC-FC2;152;23;166;114
195780-82_NORTE_P1_png.rf.931c65255be0b823140e13e652a6d2b5.jpg;920;640;TLC-FC2;162;221;171;342
195858-79_NORTE_P1_png.rf.3e2e6b7cda4083ec0fe20ce10faa48f9.jpg;920;640;TLL-FC1;259;0;300;640
195866-14_NORTE_P1_png.rf.b61d1aa2716e32a340c97ff584908699.jpg;920;640;TLL-FC2;278;83;292;640
195866-14_NORTE_P1_png.rf.b61d1aa2716e32a340c97ff584908699.jpg;920;640;FI;106;103;233;618
195900-4_NORTE_P1_png.rf.788433ddd9b04d4b6d110d4329281d5c.jpg;920;640;TLC-FC2;245;458;261;640
195900-4_NORTE_P1_png.rf.788433ddd9b04d4b6d110d4329281d5c.jpg;920;640;FI;85;387;223;617
195904-07_NORTE_P1_png.rf.d8ce68d2ffe8f2be5383f11f92897edd.jpg;920;640;TLC-FC2;114;64;122;182
195904-07_NORTE_P1_png.rf.d8ce68d2ffe8f2be5383f11f92897edd.jpg;920;640;TLC-FC2;88;78;102;226
195904-07_NORTE_P1_png.rf.d8ce68d2ffe8f2be5383f11f92897edd.jpg;920;640;TLC-FC2;86;315;98;410
195904-07_NORTE_P1_png.rf.d8ce68d2ffe8f2be5383f11f92897edd.jpg;920;640;TLC-FC2;126;520;134;628
195904-07_NORTE_P1_png.rf.d8ce68d2ffe8f2be5383f11f92897edd.jpg;920;640;TLC-FC2;206;256;219;414
195904-07_NORTE_P1_png.rf.d8ce68d2ffe8f2be5383f11f92897edd.jpg;920;640;TLC-FC2;211;149;221;230
196019-52_NORTE_P1_png.rf.86c365f762796cc9de025f9163f95f79.jpg;920;640;TLC-FC1;78;423;126;587
196019-52_NORTE_P1_png.rf.86c365f762796cc9de025f9163f95f79.jpg;920;640;TLC-FC1;88;228;123;401
196019-52_NORTE_P1_png.rf.86c365f762796cc9de025f9163f95f79.jpg;920;640;TLC-FC1;25;273;49;455
196019-52_NORTE_P1_png.rf.86c365f762796cc9de025f9163f95f79.jpg;920;640;TLC-FC1;22;525;48;640
196019-52_NORTE_P1_png.rf.86c365f762796cc9de025f9163f95f79.jpg;920;640;TLC-FC1;63;150;96;213
196026-19_NORTE_P1_png.rf.c14d023249456dafc41e1f7c58d2f1a8.jpg;920;640;FI;33;8;141;640
196059-93_NORTE_P1_png.rf.4a7b4ba7c253e10cea56cc65aff99cd2.jpg;920;640;TLL-FC1;32;0;64;593
196063-91_NORTE_P1_png.rf.c6e554be73ba803745487814683ec209.jpg;920;640;TLL-FC2;36;133;69;594
196063-91_NORTE_P1_png.rf.c6e554be73ba803745487814683ec209.jpg;920;640;TLL-FC1;244;77;256;640
196101-4_NORTE_P1_png.rf.fe4a28425c414bf5a20c93c3df7ad4b0.jpg;920;640;TLC-FC2;276;359;285;640
196101-4_NORTE_P1_png.rf.fe4a28425c414bf5a20c93c3df7ad4b0.jpg;920;640;TLC-FC2;115;376;125;471
196101-4_NORTE_P1_png.rf.fe4a28425c414bf5a20c93c3df7ad4b0.jpg;920;640;J;0;6;280;351
196101-4_NORTE_P1_png.rf.fe4a28425c414bf5a20c93c3df7ad4b0.jpg;920;640;J;502;4;685;465
196104-77_NORTE_P1_png.rf.9b3caa9696457eb30560ac2498e0f355.jpg;920;640;J;530;68;687;622
196220-23_NORTE_P1_png.rf.6429c72e108afb0e9ed71b25f6b0114d.jpg;920;640;TLC-FC2;129;103;145;216
196220-23_NORTE_P1_png.rf.6429c72e108afb0e9ed71b25f6b0114d.jpg;920;640;TLC-FC2;132;12;153;77
196220-23_NORTE_P1_png.rf.6429c72e108afb0e9ed71b25f6b0114d.jpg;920;640;TLC-FC2;172;179;196;315
196220-23_NORTE_P1_png.rf.6429c72e108afb0e9ed71b25f6b0114d.jpg;920;640;TLC-FC2;157;337;180;474
196224-2_NORTE_P1_png.rf.ea740f88c085342998580fdcb53f4c61.jpg;920;640;FI;198;213;223;295
196224-2_NORTE_P1_png.rf.ea740f88c085342998580fdcb53f4c61.jpg;920;640;FI;178;473;201;556
196224-2_NORTE_P1_png.rf.ea740f88c085342998580fdcb53f4c61.jpg;920;640;FI;105;1;143;78
196224-2_NORTE_P1_png.rf.ea740f88c085342998580fdcb53f4c61.jpg;920;640;FI;176;0;208;55
196224-2_NORTE_P1_png.rf.ea740f88c085342998580fdcb53f4c61.jpg;920;640;TLC-FC1;660;368;712;584
196299-24_NORTE_P1_png.rf.ae9c75f0d3abc8b9ad2b46ed6944b48d.jpg;920;640;TLL-FC1;186;7;208;640
196302-77_NORTE_P1_png.rf.a92d1e6066d2edf69aaaf9d6617c36df.jpg;920;640;TLC-FC2;185;118;206;253
196344-14_NORTE_P1_png.rf.c00f46cc52a277591e4697e99685f5df.jpg;920;640;TLC-FC1;38;383;50;575
196421-51_NORTE_P1_png.rf.3c5d8555b0f5e3ddd90a3de2039203e8.jpg;920;640;J;0;0;299;640
196424-95_NORTE_P1_png.rf.4c1a99e634b827bfb8e7b09497600140.jpg;920;640;J;61;0;333;640
196458-98_NORTE_P1_png.rf.17fcb92911238531c647385554fe7c09.jpg;920;640;TLL-FC1;86;0;104;640
196458-98_NORTE_P1_png.rf.17fcb92911238531c647385554fe7c09.jpg;920;640;J;129;17;299;640
196464-68_NORTE_P1_png.rf.912a862b788b2ebe3fb2374624954210.jpg;920;640;FI;73;27;115;628
196500-36_NORTE_P1_png.rf.a2b15a0e344f945efc9542d420650061.jpg;920;640;TLL-FC2;175;0;203;640
196500-36_NORTE_P1_png.rf.a2b15a0e344f945efc9542d420650061.jpg;920;640;FI;255;531;284;624
196500-36_NORTE_P1_png.rf.a2b15a0e344f945efc9542d420650061.jpg;920;640;TLC-FC1;210;397;245;520
196504-03_NORTE_P1_png.rf.e3c37b6b2260f4725e79162b62690512.jpg;920;640;J;0;0;207;635
196538-21_NORTE_P1_png.rf.e56e996e04cc6d7499a16abaaf9bdba9.jpg;920;640;FI;188;15;539;517
196544-88_NORTE_P1_png.rf.bd16330ff79b6ea3ef72fec7a6e43161.jpg;920;640;J;0;146;459;640
196544-88_NORTE_P1_png.rf.bd16330ff79b6ea3ef72fec7a6e43161.jpg;920;640;FI;623;80;857;404
196544-88_NORTE_P1_png.rf.bd16330ff79b6ea3ef72fec7a6e43161.jpg;920;640;FI;215;8;309;149
196544-88_NORTE_P1_png.rf.bd16330ff79b6ea3ef72fec7a6e43161.jpg;920;640;FI;470;403;544;494
196619-86_NORTE_P1_png.rf.c576b3df90bb763cb979f95fe6ac9013.jpg;920;640;J;633;13;835;640
196699-44_NORTE_P1_png.rf.a9f27f099498d9ea8c864ac1614b399f.jpg;920;640;FI;202;392;248;548
196699-44_NORTE_P1_png.rf.a9f27f099498d9ea8c864ac1614b399f.jpg;920;640;FI;241;6;298;153
196699-44_NORTE_P1_png.rf.a9f27f099498d9ea8c864ac1614b399f.jpg;920;640;FI;722;382;804;463
196704-76_NORTE_P1_png.rf.07882d12d8609c3aa3905083d70baa09.jpg;920;640;TLC-FC2;40;223;62;325
196704-76_NORTE_P1_png.rf.07882d12d8609c3aa3905083d70baa09.jpg;920;640;TLC-FC2;240;166;264;331
196704-76_NORTE_P1_png.rf.07882d12d8609c3aa3905083d70baa09.jpg;920;640;TLL-FC2;89;0;104;377
196704-76_NORTE_P1_png.rf.07882d12d8609c3aa3905083d70baa09.jpg;920;640;TLC-FC1;64;495;82;622
196704-76_NORTE_P1_png.rf.07882d12d8609c3aa3905083d70baa09.jpg;920;640;TLL-FC2;20;178;38;640
196820-31_NORTE_P1_png.rf.636ff5ac4751a9db4f2ec23f7e592320.jpg;920;640;FI;42;287;211;574
196860-55_NORTE_P1_png.rf.a9245bb17acddef642cc632151d4db3b.jpg;920;640;TLL-FC1;138;86;168;629
196860-55_NORTE_P1_png.rf.a9245bb17acddef642cc632151d4db3b.jpg;920;640;TLL-FC1;81;0;106;614
196941-07_NORTE_P1_png.rf.78c111607d40873eed806b6f92fb7258.jpg;920;640;TLC-FC2;14;199;65;508
196978-49_NORTE_P1_png.rf.8a01544b43043a48667aa72c3ccdb174.jpg;920;640;TLC-FC2;8;23;35;613
196985-9_NORTE_P1_png.rf.a5f5f10ac5f79de51745f83f5267e5cf.jpg;920;640;TLC-FC2;15;14;60;401
197019-93_NORTE_P1_png.rf.506139ac2c9ab13560fd2279010cea95.jpg;920;640;J;29;1;92;640
197023-82_NORTE_P1_png.rf.314e887a61bcafe9e59f3f26db1af26f.jpg;920;640;J;34;24;105;640
197061-77_NORTE_P1_png.rf.50d8fe0bfb873cbb47edaad7648fa5ff.jpg;920;640;TLC-FC2;72;490;103;640
197061-77_NORTE_P1_png.rf.50d8fe0bfb873cbb47edaad7648fa5ff.jpg;920;640;FI;74;243;105;435
197101-03_NORTE_P1_png.rf.d41f271a54887bb57339b6cf87765659.jpg;920;640;TLL-FC1;751;0;793;464
197101-03_NORTE_P1_png.rf.d41f271a54887bb57339b6cf87765659.jpg;920;640;TLC-FC1;148;250;168;439
197105-24_NORTE_P1_png.rf.d3ccba8967d6acb622796c5c0e77ac55.jpg;920;640;J;649;235;896;640
197105-24_NORTE_P1_png.rf.d3ccba8967d6acb622796c5c0e77ac55.jpg;920;640;TLC-FC2;750;97;780;274
197184-35_NORTE_P1_png.rf.7ccc78019b4818bd8540b44da4d55b8c.jpg;920;640;TLC-FC2;269;125;286;235
197184-35_NORTE_P1_png.rf.7ccc78019b4818bd8540b44da4d55b8c.jpg;920;640;TLC-FC2;111;0;128;107
197184-35_NORTE_P1_png.rf.7ccc78019b4818bd8540b44da4d55b8c.jpg;920;640;TLC-FC2;107;105;119;204
197265-72_NORTE_P1_png.rf.caa96cacabb66442352d208c26b97660.jpg;920;640;TLL-FC1;87;202;112;635
197265-72_NORTE_P1_png.rf.caa96cacabb66442352d208c26b97660.jpg;920;640;TLC-FC1;41;43;72;261
197380-22_NORTE_P1_png.rf.8451bcc04f390b326c15c1fbe1590db2.jpg;920;640;J;626;0;874;190
197419-56_NORTE_P1_png.rf.81617bed0395b88fa48ee8907fd9dc65.jpg;920;640;FI;184;277;215;375
197419-56_NORTE_P1_png.rf.81617bed0395b88fa48ee8907fd9dc65.jpg;920;640;TLC-FC1;218;552;253;640
197461-79_NORTE_P1_png.rf.7359915a2c92794cae9784cf73422952.jpg;920;640;TLL-FC2;93;211;154;640
197465-2_NORTE_P1_png.rf.ad3a4a50a0a843169bdd8e0567b4ef12.jpg;920;640;FI;527;118;887;311
197465-2_NORTE_P1_png.rf.ad3a4a50a0a843169bdd8e0567b4ef12.jpg;920;640;FI;21;0;251;628
197465-2_NORTE_P1_png.rf.ad3a4a50a0a843169bdd8e0567b4ef12.jpg;920;640;FI;686;523;715;637
197465-2_NORTE_P1_png.rf.ad3a4a50a0a843169bdd8e0567b4ef12.jpg;920;640;FI;672;366;702;434
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC2;121;318;150;544
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC1;153;492;171;600
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC2;180;381;203;640
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC2;180;318;194;374
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC1;199;323;225;430
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC2;170;190;198;274
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC1;166;80;191;164
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC1;152;11;169;89
197701-6_NORTE_P1_png.rf.9119393eab236abcec0ef1c0fb832288.jpg;920;640;TLC-FC1;177;18;191;70
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;188;251;219;361
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;130;152;146;272
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;209;385;231;466
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;180;414;197;529
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;178;542;200;624
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;142;489;157;591
197705-32_NORTE_P1_png.rf.2f4a64c49b5c21a0cc0a8d0262397795.jpg;920;640;TLC-FC2;152;402;165;480
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC1;682;352;738;640
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC1;723;478;771;607
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC2;206;543;232;629
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC2;193;337;227;440
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC1;193;150;231;295
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC1;195;94;225;162
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC2;205;4;233;107
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC2;179;496;199;572
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC2;683;153;725;330
197739-37_NORTE_P1_png.rf.5dc642f23d661987780463589ad31635.jpg;920;640;TLC-FC1;683;8;722;151
